Date,GLD,TLT,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2013-02-25,154.33999633789062,82.32347869873047,23.449485778808594,10.99133014678955,31.480857849121094,12.357094764709473,26.611318588256836,11.91396427154541,34.56783676147461,21.25164222717285
2013-02-26,156.22000122070312,81.84750366210938,23.68109893798828,11.0486421585083,31.669750213623047,12.428865432739258,26.674776077270508,11.949524879455566,34.65644836425781,21.462308883666992
2013-02-27,154.57000732421875,81.60600280761719,24.04242706298828,11.220580101013184,32.26787567138672,12.53441047668457,26.8721981048584,12.059453964233398,35.035099029541016,21.789051055908203
2013-02-28,153.0,81.75779724121094,23.99301528930664,11.20147705078125,32.244258880615234,12.509079933166504,26.85811424255371,12.101486206054688,35.00285720825195,21.896530151367188
2013-03-01,152.44000244140625,82.20301055908203,24.02389907836914,11.233315467834473,32.189186096191406,12.530187606811523,26.949783325195312,12.124114990234375,35.26869201660156,21.948137283325195
2013-03-04,152.3000030517578,81.76748657226562,23.971397399902344,11.328839302062988,32.126216888427734,12.568180084228516,27.154258728027344,12.246973037719727,35.462039947509766,22.14159393310547
2013-03-05,152.3800048828125,81.53242492675781,24.12581443786621,11.424362182617188,32.58269119262695,12.741273880004883,27.245935440063477,12.311639785766602,35.76816177368164,22.36517333984375
2013-03-06,153.22999572753906,80.79267120361328,24.153606414794922,11.500779151916504,32.58269119262695,12.732832908630371,27.182462692260742,12.305168151855469,35.84067916870117,22.347970962524414
2013-03-07,152.69000244140625,80.17037963867188,24.277135848999023,11.5835599899292,32.60630416870117,12.762383460998535,27.182462692260742,12.250208854675293,35.816497802734375,22.386667251586914
2013-03-08,152.7100067138672,79.3338851928711,24.39449119567871,11.61540412902832,32.913246154785156,12.787713050842285,27.231828689575195,12.276071548461914,35.88095474243164,22.623130798339844
2013-03-11,152.99000549316406,79.40995788574219,24.40684700012207,11.704553604125977,33.023406982421875,12.817267417907715,27.260019302368164,12.305168151855469,36.06622314453125,22.67902374267578
2013-03-12,154.19000244140625,79.9837646484375,24.434648513793945,11.640874862670898,32.83453369140625,12.770824432373047,27.231828689575195,12.272839546203613,36.22735595703125,22.614532470703125
2013-03-13,153.66000366210938,79.90079498291016,24.37905502319336,11.672714233398438,32.9919319152832,12.762383460998535,27.302331924438477,12.327802658081055,36.23541259765625,22.739208221435547
2013-03-14,153.67999267578125,79.65880584716797,24.71258544921875,11.749129295349121,33.14934158325195,12.855264663696289,27.39400291442871,12.353665351867676,36.26762390136719,22.7650089263916
2013-03-15,154.0,80.03215789794922,24.693044662475586,11.788748741149902,33.174644470214844,12.801852226257324,27.274255752563477,12.434869766235352,36.18996047973633,22.677900314331055
2013-03-18,155.3800048828125,80.6406021118164,24.4945068359375,11.673735618591309,32.96912384033203,12.806087493896484,27.18921661376953,12.366385459899902,35.95532989501953,22.505403518676758
2013-03-19,156.0800018310547,81.18669891357422,24.22462272644043,11.60983657836914,32.93751907348633,12.789132118225098,27.41596221923828,12.398996353149414,35.97960662841797,22.345857620239258
2013-03-20,155.3699951171875,80.28104400634766,24.361116409301758,11.686513900756836,32.977027893066406,12.852716445922852,27.678157806396484,12.49030590057373,36.278953552246094,22.604591369628906
2013-03-21,156.25,81.05538177490234,24.23703384399414,11.545948028564453,32.64504623413086,12.70859146118164,27.593114852905273,12.428345680236816,36.07669448852539,22.41485595703125
2013-03-22,155.5500030517578,81.11756134033203,24.429359436035156,11.616230964660645,32.89799118041992,12.789132118225098,27.848224639892578,12.447911262512207,36.351783752441406,22.690832138061523
2013-03-25,155.24000549316406,81.0415267944336,24.336294174194336,11.584284782409668,32.60553741455078,12.7594575881958,27.826955795288086,12.421826362609863,36.24659729003906,22.652034759521484
2013-03-26,154.72000122070312,81.13831329345703,24.59377670288086,11.660957336425781,32.771507263183594,12.840002059936523,28.089143753051758,12.539226531982422,36.66730499267578,22.764142990112305
2013-03-27,155.36000061035156,81.82971954345703,24.674434661865234,11.603448867797852,32.771507263183594,12.806087493896484,28.067886352539062,12.59792709350586,36.85341262817383,22.77277183532715
2013-03-28,154.4499969482422,81.4149169921875,24.60308837890625,11.63539981842041,33.00864791870117,12.831521987915039,28.181262969970703,12.751201629638672,37.177024841308594,22.85469627380371
2013-04-01,154.6699981689453,82.02806854248047,24.553455352783203,11.577895164489746,32.60553741455078,12.746746063232422,28.16710090637207,12.72185230255127,37.27412414550781,22.682218551635742
2013-04-02,152.42999267578125,81.69547271728516,24.413856506347656,11.648177146911621,32.50276565551758,12.797611236572266,28.47179412841797,12.764251708984375,37.81620788574219,22.8719482421875
2013-04-03,150.72999572753906,82.42990112304688,23.957841873168945,11.456490516662598,32.30516052246094,12.695869445800781,28.160003662109375,12.728375434875488,37.58967208862305,22.660648345947266
2013-04-04,150.2899932861328,83.41382598876953,23.92681884765625,11.558723449707031,32.44742965698242,12.700112342834473,28.308818817138672,12.849039077758789,37.75957107543945,22.790010452270508
2013-04-05,152.80999755859375,85.09744262695312,23.97955322265625,11.520384788513184,32.38418960571289,12.602616310119629,28.103328704833984,12.904480934143066,37.5492057800293,22.677900314331055
2013-04-08,152.16000366210938,84.44615936279297,24.14086151123047,11.63539981842041,32.573917388916016,12.657724380493164,28.422183990478516,13.002314567565918,37.581573486328125,22.936628341674805
2013-04-09,153.33999633789062,84.23832702636719,24.345611572265625,11.66734790802002,32.67665481567383,12.746746063232422,28.39385414123535,12.963177680969238,37.70293045043945,22.87626075744629
2013-04-10,150.75,83.08120727539062,24.475902557373047,11.82708740234375,33.11139678955078,12.971409797668457,28.606422424316406,13.067537307739258,38.33400344848633,23.14361572265625
2013-04-11,151.0500030517578,83.24054718017578,24.581361770629883,11.85264778137207,33.19835662841797,12.929018020629883,28.741071701049805,13.096885681152344,38.706180572509766,23.337665557861328
2013-04-12,143.9499969482422,84.48079681396484,24.196704864501953,11.801525115966797,33.00864791870117,12.873918533325195,28.84735107421875,13.152328491210938,38.779014587402344,23.462722778320312
2013-04-15,131.30999755859375,85.21524047851562,23.210222244262695,11.55233383178711,32.004791259765625,12.66196346282959,28.386756896972656,12.963177680969238,38.07511901855469,22.846071243286133
2013-04-16,132.8000030517578,84.51546478271484,23.495620727539062,11.731239318847656,32.439537048339844,12.818803787231445,28.918214797973633,13.119714736938477,38.62527847290039,23.17380714416504
2013-04-17,132.8699951171875,85.07666778564453,22.980663299560547,11.513996124267578,31.902027130126953,12.555989265441895,28.670207977294922,13.044703483581543,38.44727325439453,22.936628341674805
2013-04-18,134.3000030517578,85.2845230102539,23.176088333129883,11.39259147644043,31.759742736816406,12.424577713012695,28.61351776123047,13.087099075317383,37.978031158447266,22.6865234375
2013-04-19,135.47000122070312,85.10432434082031,23.129566192626953,11.55233383178711,31.917842864990234,12.441529273986816,29.05994415283203,13.282771110534668,38.51200485229492,22.958192825317383
2013-04-22,137.89999389648438,85.16674041748047,23.377735137939453,11.56511402130127,31.957365036010742,12.539030075073242,29.130796432495117,13.26646900177002,38.74664306640625,23.057371139526367
2013-04-23,136.8800048828125,84.86882019042969,23.647624969482422,11.775970458984375,32.18659591674805,12.674678802490234,29.357540130615234,13.29908275604248,38.98936462402344,23.290233612060547
2013-04-24,138.3699951171875,85.0835952758789,23.96404457092285,11.846253395080566,32.518585205078125,12.695869445800781,28.88986587524414,13.341475486755371,38.31782913208008,23.307485580444336
2013-04-25,141.6300048828125,84.71638488769531,23.982656478881836,11.916536331176758,32.6845703125,12.738265037536621,28.98198890686035,13.344734191894531,38.471553802490234,23.505840301513672
2013-04-26,140.91000366210938,85.49240112304688,23.942333221435547,11.865424156188965,32.58971405029297,12.734025001525879,28.974897384643555,13.364304542541504,38.463462829589844,23.40234375
2013-04-29,142.3000030517578,85.18061828613281,24.184303283691406,11.916536331176758,32.755714416503906,12.916301727294922,29.067020416259766,13.47518539428711,38.584842681884766,23.484289169311523
2013-04-30,142.77000427246094,85.22913360595703,24.28046226501465,11.948487281799316,32.76361083984375,13.056195259094238,29.010330200195312,13.511054039001465,38.2935676574707,23.548965454101562
2013-05-01,141.11000061035156,86.10466003417969,23.902006149291992,11.814310073852539,32.33677673339844,12.941737174987793,28.98198890686035,13.377352714538574,37.88902282714844,23.423908233642578
2013-05-02,141.9199981689453,85.99358367919922,24.215320587158203,11.916536331176758,32.73990249633789,13.107056617736816,29.088281631469727,13.361047744750977,38.309749603271484,23.652456283569336
2013-05-03,142.08999633789062,83.96609497070312,24.65272331237793,12.044327735900879,33.30110168457031,13.229990005493164,29.2158203125,13.334956169128418,38.56864547729492,23.950000762939453
2013-05-06,142.14999389648438,83.75782012939453,24.820226669311523,12.172121047973633,33.514530181884766,13.293580055236816,29.00324821472168,13.149067878723145,38.31782913208008,24.027618408203125
2013-05-07,140.3800048828125,83.43144989013672,25.012577056884766,12.236019134521484,33.82279586791992,13.2850980758667,29.222923278808594,13.276253700256348,38.43918991088867,24.23029136657715
2013-05-08,142.4600067138672,83.5633773803711,25.052900314331055,12.338249206542969,34.036224365234375,13.391073226928711,29.25834846496582,13.158849716186523,38.552452087402344,24.247547149658203
2013-05-09,140.80999755859375,83.34818267822266,25.031187057495117,12.248797416687012,34.036224365234375,13.352925300598145,29.05284309387207,12.95992374420166,38.601009368896484,24.290672302246094
2013-05-10,139.60000610351562,82.45240783691406,24.900890350341797,12.29991340637207,34.13896179199219,13.391073226928711,29.166227340698242,12.989270210266113,38.98126983642578,24.480403900146484
2013-05-13,138.42999267578125,81.82061767578125,24.89778709411621,12.338249206542969,34.00459671020508,13.357161521911621,29.2158203125,12.920784950256348,39.30491638183594,24.484718322753906
2013-05-14,137.80999755859375,80.93185424804688,25.251432418823242,12.549107551574707,34.423526763916016,13.399557113647461,29.56304931640625,13.008835792541504,39.70134353637695,24.734813690185547
2013-05-15,134.6300048828125,81.47344207763672,25.180082321166992,12.664118766784668,34.56580352783203,13.441944122314453,29.853580474853516,13.132760047912598,39.911705017089844,24.868497848510742
2013-05-16,134.08999633789062,82.32051086425781,25.05599594116211,12.58105182647705,34.39190673828125,13.514004707336426,29.676427841186523,13.025138854980469,39.49909210205078,24.57958221435547
2013-05-17,131.07000732421875,81.27904510498047,25.474788665771484,12.74717903137207,34.91361999511719,13.649654388427734,29.718935012817383,13.149067878723145,39.72563552856445,24.81675910949707
2013-05-20,135.1199951171875,81.18182373046875,25.834632873535156,12.772741317749023,35.016357421875,13.649654388427734,29.414234161376953,13.083840370178223,39.45054244995117,24.74344825744629
2013-05-21,132.8800048828125,81.82061767578125,25.781902313232422,12.8046875,35.063785552978516,13.60726547241211,29.44257354736328,13.109932899475098,39.87935256958008,24.85556411743164
2013-05-22,131.94000244140625,80.60552215576172,25.48409080505371,12.670509338378906,34.755516052246094,13.458905220031738,29.392980575561523,12.888171195983887,39.87935256958008,24.618389129638672
2013-05-23,134.61000061035156,80.98738861083984,25.496492385864258,12.59383487701416,34.66067123413086,13.454656600952148,29.27251434326172,12.800116539001465,39.86315155029297,24.566638946533203
2013-05-24,133.75999450683594,81.09852600097656,25.347597122192383,12.606611251831055,34.54999542236328,13.433465003967285,29.548870086669922,12.663150787353516,39.7418098449707,24.493335723876953
2013-05-28,133.49000549316406,79.04327392578125,25.614381790161133,12.734403610229492,34.73180389404297,13.497052192687988,29.598474502563477,12.516399383544922,40.1463508605957,24.730512619018555
2013-05-29,134.8300018310547,79.9319839477539,25.55855369567871,12.734403610229492,34.53419494628906,13.463140487670898,29.03158187866211,12.330510139465332,39.515254974365234,24.47608184814453
2013-05-30,136.6999969482422,79.73761749267578,25.49960708618164,12.8877534866333,34.73969650268555,13.547918319702148,28.918214797973633,12.36312484741211,39.79843521118164,24.47608184814453
2013-05-31,133.9199981689453,79.4668197631836,24.97223472595215,12.676900863647461,34.40773010253906,13.420746803283691,28.37967300415039,12.288116455078125,38.92464065551758,24.20011329650879
2013-06-03,136.50999450683594,79.8878402709961,25.214204788208008,12.689678192138672,34.5737190246582,13.48857307434082,28.691463470458984,12.314208030700684,39.13499450683594,24.307920455932617
2013-06-04,135.22999572753906,79.15010833740234,25.01566505432129,12.574664115905762,34.38401794433594,13.42922592163086,28.698549270629883,12.271810531616211,38.892276763916016,24.221668243408203
2013-06-05,135.52000427246094,80.24285888671875,24.72406768798828,12.370197296142578,33.75957107543945,13.29781436920166,28.351335525512695,12.164189338684082,38.3259162902832,23.820640563964844
2013-06-06,136.52999877929688,80.19414520263672,24.910200119018555,12.542716979980469,33.97298049926758,13.327492713928223,28.47179412841797,12.307680130004883,38.88417434692383,24.070741653442383
2013-06-07,133.27999877929688,78.76034545898438,25.2235050201416,12.759963035583496,34.61323928833008,13.450422286987305,28.826099395751953,12.382689476013184,39.240177154541016,24.510591506958008
2013-06-10,133.94000244140625,78.38448333740234,25.15216827392578,12.766353607177734,34.51047134399414,13.480094909667969,28.826099395751953,12.37942886352539,39.296817779541016,24.43727684020996
2013-06-11,133.25,79.31719970703125,24.770599365234375,12.555496215820312,34.19429016113281,13.340206146240234,28.755231857299805,12.297898292541504,39.13499450683594,24.19579315185547
2013-06-12,134.25,78.18269348144531,24.61859703063965,12.42131233215332,33.95718002319336,13.251185417175293,28.61351776123047,12.177238464355469,38.738548278808594,23.92844009399414
2013-06-13,133.74000549316406,79.40767669677734,25.031187057495117,12.65772533416748,34.455142974853516,13.403792381286621,28.9111270904541,12.376167297363281,39.33727264404297,24.376911163330078
2013-06-14,134.42999267578125,79.21965026855469,24.78921127319336,12.49160099029541,34.22591781616211,13.30205249786377,28.840267181396484,12.392471313476562,39.272544860839844,24.299285888671875
2013-06-17,133.77000427246094,78.80213165283203,25.14595603942871,12.613001823425293,34.49467849731445,13.42498779296875,29.09536361694336,12.431608200073242,39.361534118652344,24.43297576904297
2013-06-18,132.1300048828125,78.84388732910156,25.28865623474121,12.696065902709961,34.89780044555664,13.530964851379395,29.201679229736328,12.516399383544922,39.693267822265625,24.68307876586914
2013-06-19,130.58999633789062,78.02955627441406,25.05599594116211,12.52354907989502,34.36819076538086,13.374114990234375,28.620609283447266,12.229412078857422,39.06217956542969,24.402786254882812
2013-06-20,123.5999984741211,76.74893188476562,24.323881149291992,12.25518798828125,33.58565902709961,13.077387809753418,27.756107330322266,11.8837308883667,38.05892562866211,23.764572143554688
2013-06-21,125.05000305175781,75.44734191894531,24.36565589904785,12.266091346740723,33.6063232421875,12.998565673828125,28.122699737548828,12.038908004760742,38.434410095214844,23.81043243408203
2013-06-24,123.93000030517578,75.76058197021484,24.00408363342285,12.047974586486816,33.04225158691406,12.840929985046387,28.00857925415039,12.029027938842773,38.10931396484375,23.59412956237793
2013-06-25,123.47000122070312,75.08544921875,24.312665939331055,12.272506713867188,33.4156494140625,12.947441101074219,28.051380157470703,12.187176704406738,38.304386138916016,23.806100845336914
2013-06-26,118.27999877929688,75.57264709472656,24.46229362487793,12.394399642944336,33.74138259887695,13.024129867553711,28.343801498413086,12.342024803161621,38.857032775878906,24.10460090637207
2013-06-27,115.94000244140625,76.34521484375,24.509044647216797,12.554780960083008,34.07506561279297,13.088038444519043,28.472183227539062,12.36838436126709,38.99520492553711,24.31224822998047
2013-06-28,119.11000061035156,76.86719512939453,24.40618133544922,12.477797508239746,33.87644577026367,13.03265380859375,28.293865203857422,12.398036003112793,38.69449996948242,24.398771286010742
2013-07-01,121.12999725341797,77.02206420898438,24.580726623535156,12.516291618347168,34.21807098388672,13.10081958770752,28.50071144104004,12.243186950683594,38.80016326904297,24.567487716674805
2013-07-02,120.05000305175781,76.9732437133789,24.63372039794922,12.52912425994873,33.85261917114258,13.122126579284668,28.536380767822266,12.239888191223145,38.7188720703125,24.610748291015625
2013-07-03,120.73999786376953,76.7430419921875,24.618146896362305,12.490629196166992,33.86849594116211,13.198809623718262,28.479326248168945,12.193760871887207,38.661964416503906,24.723222732543945
2013-07-05,118.08999633789062,74.12703704833984,24.923614501953125,12.715166091918945,34.400787353515625,13.284019470214844,28.550642013549805,12.157525062561035,39.19026565551758,24.991437911987305
2013-07-08,119.51000213623047,74.84556579589844,25.085693359375,12.811394691467285,34.49613952636719,13.275495529174805,28.835933685302734,12.332144737243652,39.40971755981445,25.225038528442383
2013-07-09,120.62000274658203,74.92232513427734,25.34128189086914,12.920454025268555,34.98076248168945,13.32662296295166,29.049901962280273,12.421100616455078,39.52347946166992,25.324542999267578
2013-07-10,120.94999694824219,74.33631896972656,25.185436248779297,12.843472480773926,34.97282409667969,13.36922550201416,29.085569381713867,12.490288734436035,39.783565521240234,25.35049057006836
2013-07-11,124.23999786376953,75.20830535888672,25.388032913208008,12.965359687805176,35.52894973754883,13.595029830932617,29.542030334472656,12.691267967224121,40.29559326171875,25.713882446289062
2013-07-12,124.12999725341797,75.1455307006836,25.531415939331055,13.05517292022705,35.31444549560547,13.603550910949707,29.54915428161621,12.730801582336426,40.53940963745117,25.83501434326172
2013-07-15,124.18000030517578,75.54317474365234,25.509613037109375,13.1129150390625,35.44156265258789,13.641894340515137,29.591955184936523,12.938370704650879,40.58003616333008,25.770116806030273
2013-07-16,124.88999938964844,75.80130767822266,25.353748321533203,13.061593055725098,35.25090408325195,13.650415420532227,29.484970092773438,12.869175910949707,40.3443603515625,25.631683349609375
2013-07-17,123.31999969482422,75.94084167480469,25.465961456298828,13.119331359863281,35.354164123535156,13.66319751739502,29.542030334472656,12.862594604492188,40.450008392333984,25.64466094970703
2013-07-18,124.01000213623047,74.9920654296875,25.737144470214844,13.292543411254883,35.711692810058594,13.629114151000977,29.641887664794922,12.974614143371582,40.56378936767578,25.7917537689209
2013-07-19,125.11000061035156,76.17797088623047,26.095603942871094,13.298958778381348,36.077125549316406,13.39905071258545,29.813066482543945,12.9779052734375,41.10020065307617,25.770116806030273
2013-07-22,128.83999633789062,76.2895736694336,26.01144027709961,13.388772964477539,36.100975036621094,13.437392234802246,29.748868942260742,12.964728355407715,41.303382873535156,25.752817153930664
2013-07-23,129.7100067138672,75.96871185302734,26.055076599121094,13.337450981140137,36.077125549316406,13.382006645202637,29.691808700561523,12.99767780303955,41.15708541870117,25.71820831298828
2013-07-24,127.4800033569336,75.00604248046875,25.76519012451172,13.241219520568848,35.799076080322266,13.471478462219238,29.49924659729004,12.7999906539917,41.092071533203125,25.631683349609375
2013-07-25,128.6699981689453,74.97811126708984,25.936620712280273,13.254051208496094,35.81496047973633,13.479995727539062,29.656147003173828,12.91860294342041,41.29524612426758,25.66629409790039
2013-07-26,128.77999877929688,75.43852233886719,25.87118148803711,13.241219520568848,35.69580078125,13.51833724975586,29.620481491088867,12.964728355407715,41.56346893310547,25.748493194580078
2013-07-29,128.47000122070312,74.88739013671875,25.656099319458008,13.144989967346191,35.60043716430664,13.497040748596191,29.556297302246094,12.987792015075684,41.44153594970703,25.6143856048584
2013-07-30,128.1199951171875,74.85955047607422,25.60622787475586,13.13857650756836,35.751407623291016,13.565208435058594,29.527772903442383,13.030620574951172,41.449668884277344,25.54949188232422
2013-07-31,127.95999908447266,75.13159942626953,25.69039535522461,13.144989967346191,35.8785285949707,13.51833724975586,29.520627975463867,12.93507194519043,41.46592712402344,25.6835994720459
2013-08-01,126.61000061035156,73.68389892578125,26.108068466186523,13.35669231414795,36.490264892578125,13.66319751739502,29.763134002685547,13.043803215026855,41.72600555419922,26.08159637451172
2013-08-02,126.36000061035156,74.49515533447266,25.992733001708984,13.3502836227417,36.5617790222168,13.722845077514648,29.77740478515625,13.027331352233887,41.742271423339844,26.26761245727539
2013-08-05,125.69999694824219,73.92169189453125,25.93039894104004,13.32461929321289,36.41877365112305,13.752663612365723,29.798797607421875,12.941668510437012,41.685367584228516,26.211376190185547
2013-08-06,123.97000122070312,74.13851928710938,25.771440505981445,13.202728271484375,36.148643493652344,13.680237770080566,29.763134002685547,12.875773429870605,41.49030303955078,26.10322380065918
2013-08-07,124.1500015258789,74.69097900390625,25.681047439575195,13.1129150390625,36.09303665161133,13.646150588989258,29.620481491088867,12.93507194519043,41.52281188964844,25.873947143554688
2013-08-08,126.86000061035156,74.89378356933594,25.821311950683594,13.144989967346191,36.2598762512207,13.688759803771973,29.77740478515625,12.984498977661133,41.52281188964844,26.04698944091797
2013-08-09,126.86000061035156,75.01270294189453,25.743375778198242,13.10008430480957,36.14069747924805,13.620590209960938,29.64900779724121,12.89554214477539,41.37653350830078,25.99074935913086
2013-08-12,129.1300048828125,74.50216674804688,25.6342830657959,13.048758506774902,36.188358306884766,13.710061073303223,29.563432693481445,12.826350212097168,41.20585632324219,25.956140518188477
2013-08-13,127.73999786376953,73.42515563964844,25.681047439575195,13.1129150390625,36.34725570678711,13.803791999816895,29.58482551574707,12.757161140441895,41.36027526855469,25.956140518188477
2013-08-14,129.0,73.5370864868164,25.562593460083008,13.061593055725098,36.09303665161133,13.791008949279785,29.37798309326172,12.674792289733887,41.03517532348633,25.67061996459961
2013-08-15,131.69000244140625,72.54400634765625,25.422330856323242,12.869131088256836,35.687843322753906,13.569466590881348,28.907264709472656,12.513349533081055,40.3443603515625,25.22071647644043
2013-08-16,132.5800018310547,72.29216766357422,25.3194637298584,12.843472480773926,35.73552703857422,13.556684494018555,28.736082077026367,12.36838436126709,40.15742492675781,25.129873275756836
2013-08-19,132.00999450683594,71.66277313232422,24.917375564575195,12.676671028137207,35.544857025146484,13.514079093933105,28.60769271850586,12.262954711914062,40.230567932128906,25.021717071533203
